timestamp;tmoy;Level_silo1;Level_silo2;Level_silo3
2022-07-22T06:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T05:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T04:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T03:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T02:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T01:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-22T00:26:12.206687;20.92;0,4823;0,6037;0,2978
2022-07-21T23:26:12.206687;22.82;0,4823;0,6037;0,2978
2022-07-21T22:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T21:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T20:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T19:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T18:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T17:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T16:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T15:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T14:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T13:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T12:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T11:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T10:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T09:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T08:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T07:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T06:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T05:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T04:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T03:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T02:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T01:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-21T00:26:12.206687;22.82;0,4541;0,5881;0,2760
2022-07-20T23:26:12.206687;21.95;0,4541;0,5881;0,2760
2022-07-20T22:26:12.206687;21.95;0,3830;0,5744;0,2266
2022-07-20T21:26:12.206687;21.95;0,3830;0,5744;0,2266
2022-07-20T20:26:12.206687;21.95;0,3830;0,5744;0,2266
2022-07-20T19:26:12.206687;21.95;0,3830;0,5744;0,2266
2022-07-20T18:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T17:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T16:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T15:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T14:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T13:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T12:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T11:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T10:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T09:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T08:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T07:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T06:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T05:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T04:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T03:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T02:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T01:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-20T00:26:12.207682;21.95;0,3830;0,5744;0,2266
2022-07-19T23:26:12.207682;27.15;0,3830;0,5744;0,2266
2022-07-19T22:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T21:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T20:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T19:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T18:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T17:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T16:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T15:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T14:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T13:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T12:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T11:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T10:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T09:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T08:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T07:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T06:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T05:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T04:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T03:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T02:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T01:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-19T00:26:12.207682;27.15;0,3110;0,5493;0,2105
2022-07-18T23:26:12.207682;30.95;0,3110;0,5493;0,2105
2022-07-18T22:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T21:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T20:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T19:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T18:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T17:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T16:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T15:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T14:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T13:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T12:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T11:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T10:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T09:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T08:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T07:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T06:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T05:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T04:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T03:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T02:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T01:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-18T00:26:12.207682;30.95;0,2925;0,5424;0,1982
2022-07-17T23:26:12.207682;26.83;0,2925;0,5424;0,1982
2022-07-17T22:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T21:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T20:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T19:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T18:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T17:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T16:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T15:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T14:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T13:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T12:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T11:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T10:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T09:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T08:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T07:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T06:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T05:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T04:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T03:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T02:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T01:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-17T00:26:12.207682;26.83;0,2331;0,5219;0,1846
2022-07-16T23:26:12.207682;24.48;0,2331;0,5219;0,1846
2022-07-16T22:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T21:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T20:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T19:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T18:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T17:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T16:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T15:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T14:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T13:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T12:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T11:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T10:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T09:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T08:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T07:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T06:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T05:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T04:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T03:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T02:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T01:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-16T00:26:12.207682;24.48;0,1855;0,4970;0,1434
2022-07-15T23:26:12.207682;22.9;0,1855;0,4970;0,1434
2022-07-15T22:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T21:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T20:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T19:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T18:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T17:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T16:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T15:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T14:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T13:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T12:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T11:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T10:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T09:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T08:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T07:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T06:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T05:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T04:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T03:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T02:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T01:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-15T00:26:12.207682;22.9;0,1746;0,4924;0,0906
2022-07-14T23:26:12.207682;25.42;0,1746;0,4924;0,0906
2022-07-14T22:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T21:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T20:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T19:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T18:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T17:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T16:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T15:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T14:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T13:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T12:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T11:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T10:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T09:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T08:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T07:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T06:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T05:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T04:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T03:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T02:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T01:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-14T00:26:12.207682;25.42;0,1503;0,4865;0,0699
2022-07-13T23:26:12.207682;27.72;0,1503;0,4865;0,0699
2022-07-13T22:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T21:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T20:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T19:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T18:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T17:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T16:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T15:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T14:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T13:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T12:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T11:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T10:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T09:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T08:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T07:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T06:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T05:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T04:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T03:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T02:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T01:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-13T00:26:12.207682;27.72;0,1031;0,4738;0,0524
2022-07-12T23:26:12.207682;26.5;0,1031;0,4738;0,0524
2022-07-12T22:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T21:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T20:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T19:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T18:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T17:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T16:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T15:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T14:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T13:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T12:26:12.207682;26.5;0,0354;0,4632;0,0263
2022-07-12T11:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T10:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T09:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T08:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T07:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T06:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T05:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T04:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T03:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T02:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T01:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-12T00:26:12.207682;26.5;0,8900;0,4632;0,0263
2022-07-11T23:26:12.207682;25.32;0,8900;0,4632;0,0263
2022-07-11T22:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T21:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T20:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T19:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T18:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T17:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T16:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T15:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T14:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T13:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T12:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T11:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T10:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T09:26:12.207682;25.32;0,8282;0,4579;0,0212
2022-07-11T08:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T07:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T06:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T05:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T04:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T03:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T02:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T01:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-11T00:26:12.207682;25.32;0,8282;0,4579;0,8700
2022-07-10T23:26:12.207682;23.35;0,8282;0,4579;0,8700
2022-07-10T22:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T21:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T20:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T19:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T18:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T17:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T16:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T15:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T14:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T13:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T12:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T11:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T10:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T09:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T08:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T07:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T06:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T05:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T04:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T03:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T02:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T01:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-10T00:26:12.207682;23.35;0,8211;0,4420;0,8347
2022-07-09T23:26:12.207682;23.7;0,8211;0,4420;0,8347
2022-07-09T22:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T21:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T20:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T19:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T18:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T17:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T16:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T15:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T14:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T13:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T12:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T11:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T10:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T09:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T08:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T07:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T06:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T05:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T04:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T03:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T02:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T01:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-09T00:26:12.207682;23.7;0,7877;0,4329;0,7969
2022-07-08T23:26:12.207682;21.75;0,7877;0,4329;0,7969
2022-07-08T22:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T21:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T20:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T19:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T18:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T17:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T16:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T15:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T14:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T13:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T12:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T11:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T10:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T09:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T08:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T07:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T06:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T05:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T04:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T03:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T02:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T01:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-08T00:26:12.207682;21.75;0,7368;0,4217;0,7901
2022-07-07T23:26:12.207682;19.8;0,7368;0,4217;0,7901
2022-07-07T22:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T21:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T20:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T19:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T18:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T17:26:12.207682;19.8;0,6746;0,4067;0,7835
2022-07-07T16:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T15:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T14:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T13:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T12:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T11:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T10:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T09:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T08:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T07:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T06:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T05:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T04:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T03:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T02:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T01:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-07T00:26:12.208684;19.8;0,6746;0,4067;0,7835
2022-07-06T23:26:12.209677;20.27;0,6746;0,4067;0,7835
2022-07-06T22:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T21:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T20:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T19:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T18:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T17:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T16:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T15:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T14:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T13:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T12:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T11:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T10:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T09:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T08:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T07:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T06:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T05:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T04:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T03:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T02:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T01:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-06T00:26:12.209677;20.27;0,6221;0,3974;0,7471
2022-07-05T23:26:12.209677;18.45;0,6221;0,3974;0,7471
2022-07-05T22:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T21:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T20:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T19:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T18:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T17:26:12.209677;18.45;0,5964;0,3849;0,7150
2022-07-05T16:26:12.209677;18.45;0,5964;0,3849;0,7150
